semgrep-clang,std_types.c,225,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:226-c.lang.security.insecure-use-memset.insecure-use-memset:226,1,3,2,5,0.4
codeql,std_types.c,155,cpp/equality-on-floats:155,1,11,1,5,0.2
semgrep-clang-flawfinder,std_path.c,447,c.lang.security.insecure-use-string-copy-fn.insecure-use-string-copy-fn:447-security.insecureAPI.strcpy:447-buffer/strcpy:447,3,23,3,5,0.6
flawfinder,std_os.c,270,shell/system:271,1,9,1,5,0.2
codeql,public.c,424,cpp/memory-may-not-be-freed:434,4,39,2,5,0.4
codeql-flawfinder,argparse.h,523,format/fprintf:523-cpp/conversion-changes-sign:523,18,48,2,5,0.4
codeql,std_types.c,181,cpp/equality-on-floats:181,2,18,1,5,0.2
codeql,vm.c,1069,cpp/memory-may-not-be-freed:1071,22,467,3,5,0.6
codeql,core.c,613,cpp/memory-may-not-be-freed:613,3,16,1,5,0.2
flawfinder-clang,cJSON.c,567,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:567-buffer/sprintf:567,6,23,3,5,0.6
clang,debug.c,448,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:449,32,167,3,5,0.6
codeql,core.c,1875,cpp/memory-may-not-be-freed:1875,2,11,1,5,0.2
codeql,std_io.c,214,cpp/equality-on-floats:214,4,47,2,5,0.4
flawfinder-clang,debug.c,90,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:91-format/snprintf:91,8,82,3,5,0.6
flawfinder,argparse.h,470,format/fprintf:470,18,48,2,5,0.4
codeql,std_types.c,111,cpp/conversion-changes-sign:111,2,23,1,5,0.2
codeql,vm.c,613,cpp/conversion-changes-sign:617-cpp/conversion-changes-sign:618,2,20,1,5,0.2
codeql,value.c,392,cpp/conversion-changes-sign:392,3,28,3,5,0.6
codeql,value.c,329,cpp/conversion-changes-sign:329,1,10,1,5,0.2
codeql,core.c,60,cpp/equality-on-floats:60,1,7,1,5,0.2
codeql,utils.c,286,cpp/conversion-changes-sign:286,1,19,1,5,0.2
flawfinder,argparse.h,513,format/fprintf:514,18,48,2,5,0.4
codeql,core.c,2028,cpp/unsigned-comparison-zero:2028,4,83,2,5,0.4
codeql,compiler.c,3049,cpp/conversion-changes-sign:3073-cpp/conversion-changes-sign:3056,2,23,1,5,0.2
flawfinder,core.c,2122,buffer/strlen:2122,4,83,2,5,0.4
codeql,vm.c,1018,cpp/unsigned-comparison-zero:1019,22,467,3,5,0.6
codeql,core.c,2244,cpp/equality-on-floats:2244,4,21,1,5,0.2
semgrep-codeql-clang,value.c,512,cpp/conversion-changes-sign:535-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:517-c.lang.security.insecure-use-memset.insecure-use-memset:517-cpp/conversion-changes-sign:533-cpp/conversion-changes-sign:532,4,18,3,5,0.6
codeql,debug.c,529,cpp/unsigned-comparison-zero:529,32,167,3,5,0.6
codeql,compiler.c,2411,cpp/conversion-changes-sign:2413,1,4,1,5,0.2
codeql,compiler.c,3173,cpp/conversion-changes-sign:3197,1,34,1,5,0.2
codeql,vm.c,554,cpp/conversion-changes-sign:554,4,16,2,5,0.4
codeql,std_dummy.c,90,cpp/equality-on-floats:91,1,5,1,5,0.2
infer,std_json.c,169,INTEGER_OVERFLOW_L2:169,1,10,1,5,0.2
codeql,public.c,231,cpp/memory-may-not-be-freed:231,1,6,1,5,0.2
codeql,debug.c,156,cpp/conversion-changes-sign:158,8,82,3,5,0.6
infer,std_io.c,188,RESOURCE_LEAK:191,2,30,2,5,0.4
codeql,core.c,245,cpp/memory-may-not-be-freed:245,1,9,1,5,0.2
codeql-flawfinder,vm.c,863,cpp/unsigned-comparison-zero:1027-cpp/memory-may-not-be-freed:933-shell/system:873-cpp/unsigned-comparison-zero:1067-cpp/unsigned-comparison-zero:1111-cpp/memory-may-not-be-freed:926-cpp/unsigned-comparison-zero:889-cpp/memory-may-not-be-freed:1071-cpp/unsigned-comparison-zero:1044-cpp/unsigned-comparison-zero:1035-cpp/unsigned-comparison-zero:1019,22,467,3,5,0.6
flawfinder,argparse.h,491,buffer/strlen:491,18,48,2,5,0.4
flawfinder,cJSON.c,408,buffer/strlen:408,2,12,3,5,0.6
codeql,core.c,424,cpp/memory-may-not-be-freed:424,1,15,1,5,0.2
codeql,term.h,969,cpp/conversion-changes-sign:969,2,5,2,5,0.4
codeql,value.c,1588,cpp/conversion-changes-sign:1590-cpp/conversion-changes-sign:1592,14,143,3,5,0.6
codeql,compiler.c,2635,cpp/missing-null-test:2637,3,45,1,5,0.2
semgrep-clang,cJSON.c,246,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:246-c.lang.security.insecure-use-memset.insecure-use-memset:246,1,5,2,5,0.4
codeql,debug.c,711,cpp/conversion-changes-sign:711,3,13,2,5,0.4
codeql-flawfinder,debug.c,710,format/printf:714-format/printf:716-cpp/conversion-changes-sign:711,3,13,2,5,0.4
codeql,value.c,324,cpp/conversion-changes-sign:329,1,10,1,5,0.2
codeql,core.c,2300,cpp/conversion-changes-sign:2300,2,12,1,5,0.2
infer,cJSON.c,1120,INTEGER_OVERFLOW_L2:1120,2,29,1,5,0.2
flawfinder-clang,cJSON.c,575,buffer/sscanf:575-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:575,6,23,3,5,0.6
codeql,vm.c,1026,cpp/unsigned-comparison-zero:1027,22,467,3,5,0.6
codeql-infer,vm.c,561,INTEGER_OVERFLOW_L2:564-cpp/conversion-changes-sign:566-cpp/conversion-changes-sign:565,4,16,2,5,0.4
infer,cJSON.c,1676,INTEGER_OVERFLOW_L2:1677,4,46,2,5,0.4
flawfinder,value.c,1717,buffer/strlen:1719,14,143,3,5,0.6
flawfinder,argparse.h,462,format/fprintf:463,18,48,2,5,0.4
codeql,core.c,1775,cpp/memory-may-not-be-freed:1775,2,21,3,5,0.6
codeql,vm.c,376,cpp/conversion-changes-sign:376,1,25,1,5,0.2
codeql,term.h,995,cpp/conversion-changes-sign:995,6,17,2,5,0.4
codeql,core.c,187,cpp/memory-may-not-be-freed:187,2,27,1,5,0.2
codeql,value.c,478,cpp/conversion-changes-sign:487-cpp/conversion-changes-sign:480,4,34,3,5,0.6
codeql,compiler.c,596,cpp/global-use-before-init:596,1,9,1,5,0.2
codeql,cJSON.c,2613,cpp/missing-null-test:2613,1,15,1,5,0.2
semgrep-clang-flawfinder,cJSON.c,924,c.lang.security.insecure-use-string-copy-fn.insecure-use-string-copy-fn:924-buffer/strcpy:924-security.insecureAPI.strcpy:924,3,45,3,5,0.6
codeql,value.c,1285,cpp/conversion-changes-sign:1286,2,11,1,5,0.2
clang,debug.c,563,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:572-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:569,32,167,3,5,0.6
codeql,cJSON.c,2693,cpp/missing-null-test:2693,1,15,1,5,0.2
flawfinder,core.c,1558,buffer/strlen:1558,1,10,1,5,0.2
flawfinder,argparse.h,441,format/fprintf:442,3,26,3,5,0.6
codeql,vm.c,889,cpp/unsigned-comparison-zero:889,22,467,3,5,0.6
codeql-infer,public.c,955,cpp/conversion-changes-sign:955-INTEGER_OVERFLOW_L2:955,1,12,2,5,0.4
infer,compiler.c,1003,UNINITIALIZED_VALUE:1008,1,6,1,5,0.2
clang-flawfinder,value.c,1765,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:1775-format/snprintf:1775,14,143,3,5,0.6
codeql,debug.c,514,cpp/unsigned-comparison-zero:514,32,167,3,5,0.6
infer,core.c,2185,INTEGER_OVERFLOW_L2:2185,2,27,2,5,0.4
codeql-flawfinder,std_io.c,251,cpp/conversion-changes-sign:252-input/fread:252,4,47,2,5,0.4
clang,argparse.h,371,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:371,1,7,1,5,0.2
codeql,core.c,2322,cpp/conversion-changes-sign:2322,1,9,1,5,0.2
codeql,vm.c,1111,cpp/unsigned-comparison-zero:1111,22,467,3,5,0.6
codeql,core.c,2356,cpp/memory-may-not-be-freed:2356,5,46,1,5,0.2
codeql,std_io.c,248,cpp/memory-may-not-be-freed:248,4,47,2,5,0.4
codeql,core.c,677,cpp/memory-may-not-be-freed:677,2,15,1,5,0.2
codeql,core.c,390,cpp/memory-may-not-be-freed:391,4,28,1,5,0.2
infer,value.c,1119,INTEGER_OVERFLOW_L1:1121,1,17,1,5,0.2
codeql,core.c,2398,cpp/memory-may-not-be-freed:2398-cpp/missing-null-test:2399,5,46,1,5,0.2
infer,public.c,338,INTEGER_OVERFLOW_L1:338,1,8,1,5,0.2
codeql,utils.c,195,cpp/conversion-changes-sign:205,3,43,2,5,0.4
flawfinder-codeql-clang,value.c,733,buffer/memcpy:734-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:734-cpp/conversion-changes-sign:733-cpp/conversion-changes-sign:738,7,36,3,5,0.6
codeql,argparse.h,187,cpp/integer-overflow-tainted:187,1,5,1,5,0.2
codeql,value.c,688,cpp/conversion-changes-sign:697-cpp/conversion-changes-sign:688,7,36,3,5,0.6
codeql,core.c,366,cpp/memory-may-not-be-freed:367,4,28,1,5,0.2
codeql-flawfinder,public.c,271,cpp/memory-may-not-be-freed:271-buffer/strlen:271,1,16,2,5,0.4
clang,public.c,676,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:676,1,10,1,5,0.2
semgrep-clang,value.c,549,c.lang.security.insecure-use-memset.insecure-use-memset:550-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:550,1,12,2,5,0.4
codeql,compiler.c,3051,cpp/conversion-changes-sign:3056,2,23,1,5,0.2
codeql,core.c,517,cpp/memory-may-not-be-freed:517,1,3,1,5,0.2
codeql,vm.c,166,cpp/conversion-changes-sign:167,1,33,1,5,0.2
codeql,value.c,393,cpp/conversion-changes-sign:393,3,28,3,5,0.6
codeql,core.c,227,cpp/memory-may-not-be-freed:228,1,9,1,5,0.2
codeql,cJSON.c,1652,cpp/missing-null-test:1652,4,46,2,5,0.4
clang,public.c,705,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:705,1,9,1,5,0.2
codeql,value.c,464,cpp/conversion-changes-sign:470,4,34,3,5,0.6
flawfinder,public.c,461,buffer/strlen:462,1,7,1,5,0.2
flawfinder,std_io.c,315,buffer/fgetc:315,1,24,1,5,0.2
flawfinder,vm.c,351,buffer/strlen:352-buffer/strlen:351,2,5,1,5,0.2
codeql,debug.c,161,cpp/conversion-changes-sign:166,8,82,3,5,0.6
codeql-flawfinder,argparse.h,518,cpp/conversion-changes-sign:518-format/fprintf:518,18,48,2,5,0.4
flawfinder-infer,core.c,1429,buffer/strlen:1441-INTEGER_OVERFLOW_L2:1429,4,42,3,5,0.6
codeql,debug.c,189,cpp/conversion-changes-sign:192,3,26,3,5,0.6
flawfinder,argparse.h,465,format/fprintf:465,18,48,2,5,0.4
flawfinder,value.c,802,buffer/strlen:802,4,31,2,5,0.4
flawfinder,argparse.h,541,format/fprintf:541,18,48,2,5,0.4
semgrep-clang-flawfinder,cJSON.c,410,c.lang.security.insecure-use-string-copy-fn.insecure-use-string-copy-fn:410-buffer/strcpy:410-security.insecureAPI.strcpy:410,2,12,3,5,0.6
clang,debug.c,549,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:553,32,167,3,5,0.6
semgrep-codeql-clang,value.c,412,cpp/conversion-changes-sign:417-cpp/conversion-changes-sign:412-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:417-c.lang.security.insecure-use-memset.insecure-use-memset:417,2,5,3,5,0.6
flawfinder,compiler.c,2282,buffer/strlen:2282,2,19,2,5,0.4
codeql,core.c,1333,cpp/memory-may-not-be-freed:1333,2,15,1,5,0.2
codeql,debug.c,121,cpp/conversion-changes-sign:122,8,82,3,5,0.6
codeql,compiler.c,2161,cpp/conversion-changes-sign:2168,1,25,1,5,0.2
codeql,std_types.c,177,cpp/equality-on-floats:177,2,18,1,5,0.2
flawfinder,vm.c,865,shell/system:873,22,467,3,5,0.6
codeql,vm.c,1377,cpp/equality-on-floats:1378,22,467,3,5,0.6
codeql,core.c,2244,cpp/equality-on-floats:2245-cpp/equality-on-floats:2244,4,21,1,5,0.2
codeql,core.c,608,cpp/memory-may-not-be-freed:608,3,16,1,5,0.2
flawfinder,argparse.h,499,buffer/strlen:499,18,48,2,5,0.4
clang,term.h,393,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:393,1,7,1,5,0.2
clang,debug.c,587,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:587,32,167,3,5,0.6
flawfinder-clang,public.c,1113,buffer/memcpy:1116-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:1116,2,13,2,5,0.4
codeql,vm.c,888,cpp/unsigned-comparison-zero:889,22,467,3,5,0.6
clang-flawfinder,debug.c,345,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:346-buffer/strlen:350,32,167,3,5,0.6
clang,debug.c,469,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:469,32,167,3,5,0.6
clang-flawfinder,debug.c,34,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:43-format/snprintf:43-format/snprintf:52-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:52,8,82,3,5,0.6
codeql,value.c,183,cpp/conversion-changes-sign:188,3,75,1,5,0.2
codeql,term.h,548,cpp/conversion-changes-sign:549,4,20,2,5,0.4
codeql,core.c,379,cpp/memory-may-not-be-freed:380,4,28,1,5,0.2
codeql,value.c,945,cpp/conversion-changes-sign:945,1,7,1,5,0.2
codeql,compiler.c,840,cpp/conversion-changes-sign:841,1,11,1,5,0.2
codeql,public.c,930,cpp/conversion-changes-sign:930,2,12,2,5,0.4
clang-flawfinder,public.c,605,buffer/sprintf:605-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:605,2,10,2,5,0.4
codeql,value.c,532,cpp/conversion-changes-sign:533-cpp/conversion-changes-sign:532,4,18,3,5,0.6
semgrep-codeql-clang,value.c,370,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:371-cpp/conversion-changes-sign:392-cpp/conversion-changes-sign:393-c.lang.security.insecure-use-memset.insecure-use-memset:371,3,28,3,5,0.6
flawfinder-codeql-clang,debug.c,52,cpp/conversion-changes-sign:56-format/snprintf:52-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:52-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:57-cpp/conversion-changes-sign:57-format/snprintf:57,8,82,3,5,0.6
infer,public.c,252,INTEGER_OVERFLOW_L2:252,1,4,1,5,0.2
infer,vm.c,422,INTEGER_OVERFLOW_L2:429,1,17,1,5,0.2
flawfinder,cwalk.c,1397,buffer/strlen:1397,1,13,1,5,0.2
codeql,std_json.c,62,cpp/memory-may-not-be-freed:63,3,33,1,5,0.2
codeql,std_json.c,43,cpp/memory-may-not-be-freed:43,3,33,1,5,0.2
codeql,vm.c,1196,cpp/missing-null-test:1201,22,467,3,5,0.6
flawfinder,cwalk.c,1117,buffer/strlen:1131,1,23,1,5,0.2
codeql,public.c,858,cpp/memory-may-not-be-freed:858,1,9,1,5,0.2
codeql,std_json.c,63,cpp/memory-may-not-be-freed:63,3,33,1,5,0.2
codeql,value.c,738,cpp/conversion-changes-sign:738,7,36,3,5,0.6
clang-flawfinder,cJSON.c,204,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:204-buffer/memcpy:204,2,7,2,5,0.4
codeql,vm.c,1207,cpp/missing-null-test:1213,22,467,3,5,0.6
flawfinder-clang,core.c,491,buffer/sprintf:492-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:492,1,12,2,5,0.4
codeql,core.c,1002,cpp/equality-on-floats:1003,1,3,1,5,0.2
codeql,core.c,228,cpp/memory-may-not-be-freed:228,1,9,1,5,0.2
codeql,vm.c,1044,cpp/unsigned-comparison-zero:1044,22,467,3,5,0.6
flawfinder-clang,vm.c,182,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:183-buffer/sprintf:183,1,25,2,5,0.4
codeql,value.c,232,cpp/conversion-changes-sign:232,3,75,1,5,0.2
flawfinder,utils.c,148,buffer/strlen:148,3,43,2,5,0.4
flawfinder,cJSON.c,1089,buffer/strlen:1089,1,4,1,5,0.2
flawfinder,term.h,526,format/fprintf:526-format/fprintf:527,2,3,1,5,0.2
codeql-clang,debug.c,611,cpp/conversion-changes-sign:615-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:613-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:615,32,167,3,5,0.6
codeql-infer,cJSON.c,1603,INTEGER_OVERFLOW_L2:1664-INTEGER_OVERFLOW_L2:1659-cpp/missing-null-test:1652-INTEGER_OVERFLOW_L2:1677,4,46,2,5,0.4
flawfinder-clang,cJSON.c,515,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:515-buffer/memcpy:515,1,27,2,5,0.4
codeql,debug.c,360,cpp/unsigned-comparison-zero:361,32,167,3,5,0.6
clang,value.c,571,security.FloatLoopCounter:573,1,8,1,5,0.2
flawfinder-clang,cJSON.c,572,security.insecureAPI.DeprecatedOrUnsafeBufferHandling:572-buffer/sscanf:575-security.insecureAPI.DeprecatedOrUnsafeBufferHandling:575-buffer/sprintf:572,6,23,3,5,0.6
codeql,std_types.c,146,cpp/missing-null-test:147,2,23,1,5,0.2
